shop_id,category_id,longitude,latitude,price,mall_id
s_598819,c_6,122.177003,38.42625,62,m_8379
s_598913,c_49,115.089097,30.690815,52,m_3739
s_599777,c_15,115.089097,30.690815,63,m_3739
s_600041,c_25,116.089707,39.209663,44,m_968
s_600863,c_38,118.191021,32.855978,45,m_5085
s_601067,c_13,118.04798,31.892833,50,m_615
s_602525,c_36,115.092372,38.93209,35,m_6337
s_602721,c_36,122.17707,38.427282,50,m_8379
s_602810,c_135,114.332441,23.305968,55,m_3313
s_602986,c_34,122.140756,39.819361,44,m_3916
s_603620,c_53,120.630685,34.098492,59,m_3501
s_603718,c_24,120.744589,30.815634,60,m_1175
s_603828,c_12,120.926074,32.149423,67,m_4187
s_604000,c_36,116.089754,39.208863,34,m_968
s_604292,c_5,106.964597,29.794188,61,m_2224
s_604417,c_1,117.837999,25.332666,57,m_5154
s_604425,c_38,109.264789,35.258235,40,m_7800
s_604752,c_33,122.176522,38.429041,50,m_8379
s_605804,c_38,114.331545,23.305851,30,m_3313
s_606438,c_33,119.62565,26.74748,44,m_5076
s_606867,c_6,120.4084,33.337486,59,m_3445
s_606870,c_28,104.415036,31.285987,43,m_3517
s_607113,c_5,120.612578,34.056109,58,m_4515
s_607334,c_36,122.140831,39.819231,49,m_3916
s_607412,c_19,121.731529,32.603331,57,m_4759
s_607580,c_28,106.964114,29.793835,44,m_2224
s_608483,c_28,116.758806,40.73741,42,m_2578
s_609470,c_27,121.134561,31.197322,49,m_6587
s_610240,c_38,123.801109,42.367328,40,m_1085
s_611426,c_1,114.474073,31.080849,56,m_1377
s_611573,c_33,114.331481,23.305266,46,m_3313
s_611860,c_1,114.514092,30.910918,58,m_1790
s_612084,c_1,114.832025,31.234358,60,m_4094
s_612830,c_50,116.443403,29.228723,60,m_8093
s_612942,c_2,121.496611,32.080735,51,m_2715
s_613593,c_38,121.001658,30.90715,39,m_5892
s_614044,c_34,122.271785,37.980068,54,m_1950
s_614139,c_36,104.813816,30.963372,48,m_1920
s_614183,c_15,106.964828,29.793241,65,m_2224
s_614582,c_49,117.703129,35.132227,65,m_3425
s_614631,c_38,118.899747,25.433937,44,m_4548
s_615090,c_50,106.964252,29.793162,62,m_2224
s_615439,c_59,116.94188,40.496528,47,m_4828
s_616429,c_49,119.866205,26.660659,66,m_625
s_617014,c_38,113.184064,38.377292,34,m_5810
s_617100,c_53,121.007594,32.322542,62,m_5825
s_617290,c_48,120.61112,34.05599,60,m_4515
s_617296,c_38,120.407698,33.337055,36,m_3445
s_617747,c_55,118.205482,24.785791,53,m_1089
s_618374,c_50,122.272328,37.980093,59,m_1950
s_618673,c_3,114.830048,31.231791,55,m_4094
s_619218,c_11,106.963264,29.796659,57,m_2224
s_621251,c_49,117.254859,36.898072,60,m_7523
s_621288,c_15,114.642001,35.239693,68,m_9054
s_621310,c_11,121.531451,38.215948,64,m_1263
s_621759,c_34,104.44152,31.362138,44,m_3019
s_622845,c_36,109.26481,35.258701,50,m_7800
s_622959,c_50,122.00171,31.517244,64,m_4495
s_623429,c_56,117.813976,39.619249,45,m_2123
s_623778,c_26,121.963526,31.65367,52,m_1293
s_623912,c_30,120.629904,34.099477,45,m_3501
s_624859,c_50,120.331949,32.329974,64,m_626
s_624949,c_15,122.177041,38.429188,68,m_8379
s_625199,c_15,121.000326,30.907549,64,m_5892
s_626070,c_38,119.874106,32.754377,43,m_7973
s_626153,c_34,122.141374,39.81893,38,m_3916
s_626230,c_33,116.089063,28.772627,62,m_4572
s_626331,c_38,120.926375,32.149586,39,m_4187
s_626429,c_19,116.089144,28.772855,57,m_4572
s_626485,c_26,120.354073,32.350474,45,m_4923
s_626676,c_30,117.361682,40.638399,45,m_4079
s_626932,c_50,117.363576,40.638524,70,m_4079
s_626967,c_33,114.332492,23.305485,44,m_3313
s_627041,c_56,117.838859,25.332816,49,m_5154
s_627148,c_38,106.964633,29.794023,58,m_2224
s_627691,c_44,117.255455,36.899301,55,m_7523
s_627795,c_38,114.437475,23.559068,46,m_4459
s_628049,c_53,117.914458,39.589635,61,m_2878
s_628126,c_13,114.408569,30.978114,55,m_2009
s_628262,c_25,117.363538,40.638563,50,m_4079
s_628402,c_38,113.564111,23.158508,43,m_909
s_628407,c_1,119.627942,26.746521,55,m_5076
s_628695,c_28,104.416706,31.287012,40,m_3517
s_628924,c_28,116.088171,28.771571,60,m_4572
s_629930,c_38,107.517249,29.738335,44,m_1021
s_630035,c_38,117.362308,40.638367,59,m_4079
s_631011,c_38,117.362736,40.638452,51,m_4079
s_631728,c_36,118.191513,32.856728,46,m_5085
s_631943,c_49,122.006476,31.516647,69,m_4495
s_631987,c_2,118.237152,32.240288,56,m_9068
s_632002,c_2,119.865695,26.660677,63,m_625
s_632029,c_38,121.326622,31.776672,47,m_4011
s_632085,c_50,121.449473,31.629303,60,m_979
s_632504,c_27,113.819086,34.94894,42,m_2270
s_632577,c_13,118.04785,31.892835,56,m_615
s_632670,c_29,120.494064,36.455745,50,m_2333
s_632767,c_50,118.048805,31.893853,48,m_615
s_632793,c_27,114.000148,34.889468,45,m_2267
s_633411,c_26,119.328471,32.64388,41,m_2182
s_633694,c_51,122.594124,31.581387,65,m_3839
s_633842,c_11,114.642874,35.229436,56,m_9054
s_633878,c_28,122.347539,31.83369,40,m_690
s_634070,c_28,122.594693,31.582866,44,m_3839
s_634097,c_38,120.630146,34.099117,53,m_3501
s_634174,c_50,116.089988,39.208877,40,m_968
s_634435,c_34,104.440974,31.36254,38,m_3019
s_634867,c_14,121.31307,31.918763,47,m_1375
s_635057,c_1,106.965361,29.793329,64,m_2224
s_635063,c_50,114.434855,23.55962,57,m_4459
s_635371,c_47,122.002041,31.517648,62,m_4495
s_635423,c_50,109.26481,35.258701,63,m_7800
s_635816,c_2,122.306927,32.087373,58,m_1409
s_636213,c_49,120.927232,32.149392,59,m_4187
s_636769,c_39,106.961818,29.797933,60,m_2224
s_637057,c_30,112.324819,32.686024,44,m_3832
s_637081,c_47,115.298658,37.576884,61,m_5529
s_637318,c_33,119.044355,25.205536,40,m_3871
s_637364,c_28,113.818971,34.949657,44,m_2270
s_637378,c_49,114.002434,34.889796,62,m_2267
s_637973,c_49,114.639455,35.237431,66,m_9054
s_638210,c_50,116.090019,39.209824,60,m_968
s_638230,c_62,106.963869,29.794344,52,m_2224
s_638239,c_33,115.299418,37.576364,52,m_5529
s_638259,c_24,114.641807,35.239596,55,m_9054
s_638387,c_38,113.563778,23.158494,48,m_909
s_638541,c_38,107.516688,29.738221,46,m_1021
s_638679,c_53,117.36436,40.638653,64,m_4079
s_638849,c_51,104.414493,31.285931,60,m_3517
s_638910,c_13,121.192997,31.799005,53,m_7601
s_639143,c_50,120.609555,34.057851,64,m_4515
s_639337,c_49,116.090484,39.209394,58,m_968
s_639406,c_38,120.99945,30.908907,42,m_5892
s_639515,c_29,122.271598,37.980589,47,m_1950
s_639610,c_28,121.954183,39.588401,44,m_4543
s_639875,c_2,115.299418,37.576364,53,m_5529
s_640071,c_24,115.299418,37.576364,64,m_5529
s_640653,c_30,116.940405,40.494856,40,m_4828
s_640721,c_30,119.327347,32.644953,40,m_2182
s_641540,c_30,113.184683,38.37761,44,m_5810
s_641736,c_51,116.090487,39.209482,71,m_968
s_641801,c_43,122.005024,31.517471,66,m_4495
s_641900,c_15,120.613236,34.055969,61,m_4515
s_641983,c_49,115.4475,38.755649,60,m_4168
s_642085,c_51,119.326558,32.645437,65,m_2182
s_642151,c_1,104.41646,31.286714,56,m_3517
s_642336,c_49,117.912966,39.589907,64,m_2878
s_642947,c_27,121.365995,32.317641,40,m_4422
s_643201,c_51,121.963549,31.653533,72,m_1293
s_643293,c_38,122.17738,38.426883,42,m_8379
s_643398,c_51,122.594654,31.582861,74,m_3839
s_643862,c_36,117.255329,36.899043,50,m_7523
s_644005,c_30,116.760015,40.736914,40,m_2578
s_644235,c_28,109.093205,34.396684,36,m_2467
s_644307,c_30,114.091959,23.929135,36,m_2907
s_644511,c_28,120.807761,31.43219,38,m_3528
s_644789,c_49,106.9635,29.793667,68,m_2224
s_644978,c_10,114.091726,23.928073,53,m_2907
s_644984,c_5,106.964434,29.795956,50,m_2224
s_645043,c_29,120.926452,32.149664,47,m_4187
s_645385,c_34,106.963739,29.794889,38,m_2224
s_645725,c_26,122.34689,31.834329,53,m_690
s_645735,c_11,120.406053,33.336452,52,m_3445
s_646199,c_34,119.192265,32.424608,36,m_4033
s_646206,c_6,120.630433,34.098787,60,m_3501
s_646280,c_26,116.757725,40.7369,47,m_2578
s_646764,c_30,117.81432,39.617974,44,m_2123
s_646953,c_56,121.133945,31.19774,46,m_6587
s_647236,c_30,122.003424,31.516124,32,m_4495
s_647275,c_38,121.364908,32.3169,41,m_4422
s_647383,c_38,120.808371,31.430585,32,m_3528
s_647507,c_55,121.364908,32.3169,53,m_4422
s_647575,c_24,122.006473,31.517262,60,m_4495
s_647624,c_13,121.364908,32.3169,47,m_4422
s_647739,c_27,121.364908,32.3169,48,m_4422
s_647740,c_26,121.364908,32.3169,52,m_4422
s_648039,c_34,120.610775,34.055656,30,m_4515
s_648356,c_26,112.325887,32.686805,43,m_3832
s_648391,c_55,121.364908,32.3169,54,m_4422
s_648494,c_29,116.759607,40.736748,50,m_2578
s_648600,c_28,121.365346,32.316514,48,m_4422
s_648755,c_14,120.494952,36.455039,44,m_2333
s_648983,c_50,113.781848,23.339347,61,m_7374
s_649012,c_24,121.364908,32.3169,55,m_4422
s_649026,c_6,121.325539,31.776491,64,m_4011
s_649184,c_38,115.29887,37.576047,34,m_5529
s_649260,c_25,121.364908,32.3169,47,m_4422
s_649351,c_30,116.089396,39.209366,29,m_968
s_649372,c_26,121.364908,32.3169,46,m_4422
s_649379,c_28,121.364908,32.3169,49,m_4422
s_649384,c_26,121.364908,32.3169,46,m_4422
s_649441,c_12,122.594258,31.581767,66,m_3839
s_649506,c_49,114.43602,23.559044,62,m_4459
s_649551,c_1,121.364908,32.3169,62,m_4422
s_649753,c_28,115.299521,37.576483,36,m_5529
s_649901,c_30,118.237443,32.241733,43,m_9068
s_650337,c_1,106.963819,29.796015,62,m_2224
s_650493,c_30,104.417651,31.286441,42,m_3517
s_650755,c_25,120.744765,30.81591,46,m_1175
s_650872,c_50,104.815481,30.962803,61,m_1920
s_651065,c_28,116.089991,39.208587,35,m_968
s_651237,c_34,116.089688,39.207587,45,m_968
s_651256,c_12,117.706403,36.828604,61,m_8344
s_651519,c_59,104.815039,30.965325,42,m_1920
s_651531,c_1,104.81491,30.965638,56,m_1920
s_651590,c_50,117.813638,39.61957,59,m_2123
s_652319,c_28,120.553443,30.852772,40,m_4406
s_652484,c_50,118.191209,32.856794,49,m_5085
s_653014,c_13,122.594073,31.581746,61,m_3839
s_653486,c_38,122.141268,39.818651,44,m_3916
s_654066,c_36,122.141557,39.818872,34,m_3916
s_654506,c_6,120.331079,32.32969,64,m_626
s_654696,c_47,122.001356,31.517554,78,m_4495
s_654967,c_33,119.125445,25.605087,40,m_4121
s_655029,c_27,122.17838,38.428622,51,m_8379
s_655906,c_24,122.308565,32.087411,62,m_1409
s_656706,c_28,120.746022,30.815469,40,m_1175
s_656813,c_28,122.346942,31.835025,40,m_690
s_657017,c_25,120.493888,36.454006,50,m_2333
s_657218,c_27,121.96345,31.653659,52,m_1293
s_657527,c_33,116.089991,39.208587,51,m_968
s_657603,c_30,116.758061,40.736799,43,m_2578
s_658222,c_50,115.089346,30.691426,50,m_3739
s_658315,c_28,114.517132,30.911351,42,m_1790
s_658584,c_26,120.629562,34.099154,39,m_3501
s_658669,c_27,119.192265,32.424608,35,m_4033
s_658701,c_33,122.594584,31.582525,44,m_3839
s_658804,c_24,118.191561,32.856984,54,m_5085
s_659057,c_28,115.088987,30.690833,44,m_3739
s_660187,c_28,117.813332,39.61802,49,m_2123
s_660481,c_43,112.324758,32.686674,59,m_3832
s_660788,c_28,118.20629,24.783277,58,m_1089
s_661231,c_30,117.705493,36.828857,40,m_8344
s_661742,c_26,121.001678,30.907104,44,m_5892
s_662040,c_28,121.36506,32.314336,41,m_4422
s_662370,c_28,109.264679,35.258399,36,m_7800
s_662492,c_33,122.595498,31.582447,49,m_3839
s_662601,c_33,122.593553,31.58185,50,m_3839
s_662616,c_49,121.450011,31.629764,60,m_979
s_662764,c_27,119.630659,26.744775,50,m_5076
s_662903,c_56,104.44152,31.362138,57,m_3019
s_663360,c_46,122.177395,38.429117,57,m_8379
s_663478,c_6,122.005667,31.516011,52,m_4495
s_663912,c_38,116.089023,28.77221,46,m_4572
s_663981,c_49,114.642657,35.239946,65,m_9054
s_664210,c_24,119.044881,25.205857,60,m_3871
s_664795,c_27,119.628164,26.745796,53,m_5076
s_664813,c_38,113.563279,23.158236,40,m_909
s_664954,c_56,117.365303,40.666456,61,m_1621
s_665060,c_26,117.705433,36.829293,40,m_8344
s_665291,c_30,115.299418,37.576364,42,m_5529
s_665829,c_36,117.365303,40.666456,48,m_1621
s_665836,c_38,117.365303,40.666456,47,m_1621
s_666260,c_49,114.001107,34.889337,60,m_2267
s_666314,c_28,120.808084,31.4321,47,m_3528
s_666727,c_28,120.330892,32.329357,40,m_626
s_666880,c_38,117.365303,40.666456,58,m_1621
s_666916,c_29,117.365303,40.666456,49,m_1621
s_667046,c_55,117.70618,36.828611,55,m_8344
s_667400,c_14,122.0045,31.517424,55,m_4495
s_667404,c_34,117.365303,40.666456,41,m_1621
s_667588,c_38,122.140642,39.818812,52,m_3916
s_667626,c_26,117.365303,40.666456,56,m_1621
s_667654,c_38,117.365303,40.666456,49,m_1621
s_667673,c_1,122.001988,31.516042,56,m_4495
s_667740,c_27,117.706099,36.828615,38,m_8344
s_668128,c_46,118.89973,25.433966,46,m_4548
s_668738,c_24,120.925841,32.149353,69,m_4187
s_668787,c_12,113.790921,23.833806,67,m_1831
s_669000,c_34,116.089991,39.208587,42,m_968
s_669092,c_28,122.347175,31.834064,60,m_690
s_669253,c_29,122.140651,39.81906,44,m_3916
s_669957,c_50,120.745174,30.815097,66,m_1175
s_670426,c_38,109.290476,35.181576,54,m_2058
s_671022,c_38,115.446208,38.755777,40,m_4168
s_671415,c_34,117.814229,39.619658,34,m_2123
s_671711,c_50,118.899981,25.434242,56,m_4548
s_671938,c_26,116.939992,40.496897,34,m_4828
s_672298,c_39,120.746022,30.815469,59,m_1175
s_672434,c_38,114.091827,23.9289,46,m_2907
s_672697,c_39,114.436888,23.559389,65,m_4459
s_673265,c_30,115.092414,38.932103,60,m_6337
s_673301,c_36,119.63045,26.744375,47,m_5076
s_673928,c_1,113.781718,23.337781,51,m_7374
s_674091,c_1,115.446943,38.755737,53,m_4168
s_674166,c_34,116.088932,28.771243,38,m_4572
s_674459,c_50,117.365303,40.666456,64,m_1621
s_675050,c_34,117.365303,40.666456,48,m_1621
s_675312,c_15,111.338929,31.217405,59,m_5352
s_675557,c_38,122.255616,31.351461,40,m_3005
s_675671,c_24,114.408958,30.977992,65,m_2009
s_675867,c_50,117.365303,40.666456,65,m_1621
s_676220,c_28,117.365303,40.666456,51,m_1621
s_676313,c_36,120.746205,30.815238,44,m_1175
s_676682,c_34,121.448578,31.630018,42,m_979
s_676811,c_28,117.365303,40.666456,52,m_1621
s_676892,c_13,117.365303,40.666456,58,m_1621
s_677067,c_34,116.443924,29.228581,38,m_8093
s_677165,c_28,121.192567,31.799188,40,m_7601
s_677276,c_49,120.352247,32.351145,44,m_4923
s_677320,c_50,118.900185,25.431961,78,m_4548
s_677474,c_25,121.312925,31.916234,36,m_1375
s_677496,c_50,122.593383,31.583036,70,m_3839
s_677502,c_34,120.74509,30.815683,40,m_1175
s_677532,c_38,104.815472,30.96223,45,m_1920
s_677821,c_49,121.007594,32.322542,53,m_5825
s_678015,c_26,119.043954,25.206761,39,m_3871
s_678149,c_30,104.815398,30.961995,46,m_1920
s_678169,c_30,104.815509,30.962322,45,m_1920
s_678622,c_39,114.516761,30.912081,59,m_1790
s_679110,c_26,109.264679,35.258399,36,m_7800
s_679440,c_49,122.177092,38.427996,56,m_8379
s_679476,c_50,121.963505,31.654011,52,m_1293
s_680406,c_51,120.926463,32.149162,73,m_4187
s_681760,c_26,109.265016,35.258217,50,m_7800
s_681798,c_1,104.815443,30.962079,55,m_1920
s_681862,c_1,118.900438,25.433029,57,m_4548
s_681865,c_28,115.092411,38.931912,40,m_6337
s_682074,c_28,109.265016,35.258217,50,m_7800
s_682089,c_1,114.832161,31.234419,60,m_4094
s_682451,c_13,112.491232,41.792143,56,m_6167
s_682870,c_28,104.815405,30.961908,44,m_1920
s_682879,c_36,117.365303,40.666456,50,m_1621
s_683053,c_28,109.265016,35.258217,52,m_7800
s_683217,c_26,109.265016,35.258217,47,m_7800
s_683362,c_27,121.327019,31.77703,38,m_4011
s_683478,c_34,120.408157,30.535273,50,m_4341
s_683562,c_56,118.048155,31.893808,62,m_615
s_683671,c_27,109.265016,35.258217,52,m_7800
s_683674,c_1,109.265016,35.258217,50,m_7800
s_683678,c_30,109.265016,35.258217,47,m_7800
s_683755,c_13,117.365303,40.666456,59,m_1621
s_683821,c_26,109.265016,35.258217,50,m_7800
s_683832,c_27,109.265016,35.258217,47,m_7800
s_683867,c_26,104.815443,30.962199,44,m_1920
s_683879,c_33,116.759338,40.736905,57,m_2578
s_683985,c_4,109.265016,35.258217,59,m_7800
s_683992,c_5,116.759536,40.737414,61,m_2578
s_684113,c_10,111.340514,31.216704,55,m_5352
s_684235,c_28,109.265016,35.258217,50,m_7800
s_684245,c_1,109.265016,35.258217,47,m_7800
s_684487,c_19,120.744352,30.814889,58,m_1175
s_684547,c_30,109.265016,35.258217,47,m_7800
s_684555,c_28,109.265016,35.258217,47,m_7800
s_684571,c_38,121.312129,31.918987,49,m_1375
s_684652,c_51,120.744905,30.81506,67,m_1175
s_684668,c_11,121.325537,31.775938,65,m_4011
s_685058,c_28,109.265016,35.258217,44,m_7800
s_685145,c_28,104.815302,30.961789,46,m_1920
s_685227,c_14,109.265016,35.258217,50,m_7800
s_685368,c_1,104.815487,30.962281,50,m_1920
s_685448,c_1,121.11085,31.974657,61,m_5767
s_685532,c_51,119.044006,25.205912,70,m_3871
s_685680,c_28,122.178714,38.428142,32,m_8379
s_685797,c_11,120.611174,34.055925,56,m_4515
s_685798,c_53,120.408211,30.53515,58,m_4341
s_686640,c_50,106.964003,29.795989,67,m_2224
s_687116,c_50,122.1786,38.428106,38,m_8379
s_687203,c_38,119.62985,26.745356,62,m_5076
s_687474,c_2,118.727901,32.451461,60,m_822
s_687775,c_15,117.700906,35.131119,40,m_3425
s_688107,c_15,120.612139,34.057487,64,m_4515
s_688288,c_24,120.408167,30.535268,63,m_4341
s_688321,c_24,114.408582,30.978199,58,m_2009
s_688609,c_24,109.09398,34.396248,60,m_2467
s_688845,c_34,111.339659,31.21784,40,m_5352
s_688920,c_48,120.808059,31.432029,61,m_3528
s_688959,c_14,120.354051,32.350547,44,m_4923
s_688994,c_50,122.306727,32.087277,64,m_1409
s_689432,c_38,121.366122,32.316794,45,m_4422
s_690042,c_127,117.705831,36.830817,58,m_8344
s_690065,c_50,114.091704,23.925481,58,m_2907
s_690431,c_25,119.327771,32.643314,39,m_2182
s_690634,c_38,115.09245,38.931098,40,m_6337
s_691387,c_50,114.436785,23.559163,62,m_4459
s_691437,c_48,121.494888,32.081228,64,m_2715
s_691826,c_34,119.125262,25.603419,40,m_4121
s_691973,c_34,121.32709,31.776896,35,m_4011
s_692501,c_34,119.002596,31.687939,32,m_6803
s_692746,c_13,116.089991,39.208587,55,m_968
s_694328,c_7,106.963401,29.797755,61,m_2224
s_694655,c_7,122.255661,31.351424,59,m_3005
s_694816,c_50,109.265176,35.258945,57,m_7800
s_695501,c_24,115.300489,37.57613,61,m_5529
s_695646,c_28,115.194404,38.540792,43,m_3112
s_696015,c_12,109.265802,35.258068,76,m_7800
s_696563,c_26,109.265016,35.258217,46,m_7800
s_696567,c_24,109.265381,35.258231,59,m_7800
s_696680,c_1,120.408276,30.536046,60,m_4341
s_696885,c_33,120.926375,32.149586,44,m_4187
s_697142,c_28,120.35559,32.350958,40,m_4923
s_697271,c_49,120.408784,30.535386,69,m_4341
s_697497,c_50,107.516849,29.738061,62,m_1021
s_697546,c_53,116.759183,40.737638,64,m_2578
s_697591,c_6,120.555897,30.851219,57,m_4406
s_698072,c_11,114.000345,34.888972,58,m_2267
s_698115,c_50,122.346603,31.834326,61,m_690
s_698185,c_38,118.900418,25.432715,40,m_4548
s_698243,c_30,113.564115,23.158513,51,m_909
s_698266,c_50,114.332125,23.304918,60,m_3313
s_698270,c_62,118.204411,24.784686,51,m_1089
s_698556,c_59,109.265147,35.258823,53,m_7800
s_698569,c_41,106.964006,29.793942,67,m_2224
s_698873,c_38,119.629655,26.745128,46,m_5076
s_699302,c_3,114.514811,30.910804,54,m_1790
s_699351,c_26,117.70542,36.828934,32,m_8344
s_699540,c_38,119.125649,25.604034,49,m_4121
s_699765,c_13,119.12507,25.602939,54,m_4121
s_700098,c_50,117.813664,39.618252,62,m_2123
s_700188,c_28,114.001353,34.888959,46,m_2267
s_700545,c_50,119.327415,32.644389,64,m_2182
s_700668,c_50,118.729878,32.449848,47,m_822
s_700745,c_28,122.255599,31.35146,29,m_3005
s_700747,c_28,122.30821,32.088399,34,m_1409
s_700800,c_6,122.593796,31.582171,64,m_3839
s_700922,c_53,117.914217,39.588522,62,m_2878
s_701289,c_30,116.760754,40.736892,47,m_2578
s_701340,c_39,117.813877,39.618309,60,m_2123
s_701508,c_50,120.745377,30.81574,56,m_1175
s_701512,c_49,121.963174,31.653359,68,m_1293
s_701810,c_11,121.495588,32.08106,58,m_2715
s_701911,c_50,119.00302,31.686958,61,m_6803
s_701925,c_33,120.63033,34.098894,57,m_3501
s_701998,c_47,122.255616,31.351461,68,m_3005
s_702463,c_39,120.494381,36.453749,54,m_2333
s_702819,c_34,114.516468,30.911929,35,m_1790
s_703135,c_28,115.300489,37.57613,35,m_5529
s_703746,c_25,121.312215,31.918662,50,m_1375
s_704001,c_29,119.874866,32.75284,53,m_7973
s_704032,c_38,119.192967,32.42446,44,m_4033
s_704259,c_25,122.346899,31.834326,50,m_690
s_704740,c_43,121.364309,32.317279,61,m_4422
s_705295,c_11,119.002367,31.688545,53,m_6803
s_705350,c_24,119.874139,32.753896,58,m_7973
s_705404,c_25,112.490314,41.791398,50,m_6167
s_705750,c_25,113.819098,34.950617,50,m_2270
s_706240,c_38,120.927277,32.149056,38,m_4187
s_706638,c_55,121.00072,30.909329,57,m_5892
s_706740,c_43,117.914405,39.589511,65,m_2878
s_707539,c_49,106.964771,29.793359,76,m_2224
s_707931,c_24,118.192004,32.856244,63,m_5085
s_708243,c_24,111.338998,31.21763,56,m_5352
s_708245,c_12,114.408913,30.978049,61,m_2009
s_708374,c_25,114.000181,34.889599,50,m_2267
s_708547,c_34,104.416164,31.286649,42,m_3517
s_708686,c_43,114.474814,31.081816,60,m_1377
s_708731,c_34,117.705354,36.830018,34,m_8344
s_709160,c_62,109.093343,34.39645,51,m_2467
s_709265,c_11,119.001578,31.687309,54,m_6803
s_709290,c_62,109.265288,35.259056,52,m_7800
s_709357,c_49,119.630598,26.745493,66,m_5076
s_710393,c_14,121.19303,31.79918,41,m_7601
s_710449,c_38,121.954321,39.588593,52,m_4543
s_710514,c_1,121.000131,30.908068,58,m_5892
s_710741,c_18,109.265837,35.25792,63,m_7800
s_711274,c_28,116.088301,28.772146,48,m_4572
s_712117,c_28,109.26441,35.258405,49,m_7800
s_712128,c_36,116.089548,39.209704,38,m_968
s_712595,c_13,119.043746,25.207768,50,m_3871
s_712983,c_14,106.964228,29.793729,44,m_2224
s_713002,c_33,118.204121,24.782566,49,m_1089
s_713593,c_53,119.627922,26.746344,55,m_5076
s_713753,c_34,119.044377,25.206834,44,m_3871
s_714580,c_14,114.513769,30.910415,60,m_1790
s_714685,c_14,117.705831,36.830817,45,m_8344
s_715251,c_28,119.125093,25.603029,40,m_4121
s_715740,c_50,118.192165,32.857694,62,m_5085
s_716247,c_49,117.70602,36.828282,58,m_8344
s_716754,c_49,118.205244,24.783285,63,m_1089
s_717663,c_28,118.898832,25.43292,41,m_4548
s_717732,c_38,114.091731,23.929185,45,m_2907
s_717954,c_19,114.639904,35.552295,62,m_3054
s_718071,c_47,120.80772,31.431762,70,m_3528
s_719088,c_14,118.191402,32.857346,42,m_5085
s_719562,c_48,113.185792,38.377261,65,m_5810
s_719563,c_11,119.002757,31.687108,48,m_6803
s_720551,c_56,107.517081,29.737911,50,m_1021
s_720896,c_49,122.269843,37.97995,67,m_1950
s_720932,c_28,121.963181,31.654059,52,m_1293
s_721444,c_29,119.001989,31.688298,38,m_6803
s_721758,c_25,121.008023,32.32277,46,m_5825
s_722010,c_50,118.899758,25.43295,62,m_4548
s_722022,c_15,117.839077,25.332756,63,m_5154
s_722185,c_43,107.516961,29.738268,61,m_1021
s_722297,c_38,122.177352,38.427055,43,m_8379
s_723318,c_25,116.089991,39.208587,50,m_968
s_724666,c_49,119.630682,26.74493,85,m_5076
s_724944,c_28,119.002944,31.687446,32,m_6803
s_725192,c_30,117.914161,39.589766,44,m_2878
s_725240,c_1,115.088861,30.689828,51,m_3739
s_725518,c_25,117.364741,40.63868,50,m_4079
s_725534,c_34,114.514244,30.910558,35,m_1790
s_725923,c_1,122.140818,39.819379,58,m_3916
s_726024,c_50,117.814817,39.619048,64,m_2123
s_726732,c_36,116.09032,39.208859,48,m_968
s_726931,c_49,121.000672,30.907055,85,m_5892
s_726946,c_50,121.112548,31.974453,70,m_5767
s_727233,c_30,117.913474,39.58927,44,m_2878
s_727491,c_50,106.964407,29.793494,46,m_2224
s_727617,c_2,111.341648,31.21667,52,m_5352
s_727955,c_38,120.695181,31.955165,40,m_622
s_728605,c_46,117.701292,35.132222,44,m_3425
s_729363,c_39,118.900441,25.434314,58,m_4548
s_729375,c_27,119.629285,26.745227,40,m_5076
s_729510,c_1,121.326061,31.776738,57,m_4011
s_729550,c_30,120.927396,32.148967,47,m_4187
s_729659,c_6,120.630464,34.098766,57,m_3501
s_730219,c_56,121.955743,39.5879,59,m_4543
s_730243,c_28,119.00252,31.688193,43,m_6803
s_731284,c_1,109.290478,35.18224,57,m_2058
s_731626,c_49,115.088443,30.690246,60,m_3739
s_732173,c_50,106.963219,29.797209,48,m_2224
s_732474,c_20,118.205836,24.78298,61,m_1089
s_732621,c_28,119.002376,31.687898,42,m_6803
s_732797,c_12,117.839826,25.333939,59,m_5154
s_733115,c_29,106.964423,29.793022,50,m_2224
s_733939,c_14,121.314202,31.917123,54,m_1375
s_734111,c_34,117.70361,35.132016,41,m_3425
s_734150,c_26,119.001686,31.688697,44,m_6803
s_734414,c_11,119.002712,31.688093,55,m_6803
s_734742,c_28,119.002761,31.687394,40,m_6803
s_735651,c_49,122.181317,32.181817,60,m_2415
s_735757,c_11,109.265657,35.258478,61,m_7800
s_735880,c_49,120.746043,30.815487,60,m_1175
s_735905,c_1,113.564154,23.158442,62,m_909
s_736077,c_30,116.758653,40.736727,40,m_2578
s_736490,c_36,116.863532,40.327242,45,m_7168
s_737614,c_38,111.339727,31.217796,53,m_5352
s_737752,c_51,120.80772,31.431762,72,m_3528
s_737989,c_51,109.092681,34.396219,70,m_2467
s_738189,c_27,119.002187,31.686942,40,m_6803
s_738967,c_30,121.496069,32.080667,36,m_2715
s_739108,c_13,119.002152,31.687336,54,m_6803
s_739312,c_14,109.264239,35.258377,59,m_7800
s_739589,c_38,115.092767,38.930805,40,m_6337
s_740148,c_14,119.001913,31.687332,48,m_6803
s_740462,c_27,119.002951,31.688308,35,m_6803
s_740508,c_14,120.927195,32.149108,46,m_4187
s_740606,c_30,114.518834,30.91238,58,m_1790
s_741161,c_13,119.63008,26.744352,62,m_5076
